股票代码,股票名称,市场,分类,类型
300937,药易购,A股,沪深A股,股票
603458,勘设股份,A股,沪深A股,股票
603023,威帝股份,A股,沪深A股,股票
688169,DR石头科,A股,沪深A股,股票
300675,建科院,A股,沪深A股,股票
300358,楚天科技,A股,沪深A股,股票
002448,中原内配,A股,沪深A股,股票
002413,雷科防务,A股,沪深A股,股票
688595,芯海科技,A股,沪深A股,股票
002369,卓翼科技,A股,沪深A股,股票
600639,浦东金桥,A股,沪深A股,股票
300991,创益通,A股,沪深A股,股票
603657,春光科技,A股,沪深A股,股票
300353,东土科技,A股,沪深A股,股票
300987,川网传媒,A股,沪深A股,股票
300674,宇信科技,A股,沪深A股,股票
600428,中远海特,A股,沪深A股,股票
002241,歌尔股份,A股,沪深A股,股票
600557,康缘药业,A股,沪深A股,股票
688051,佳华科技,A股,沪深A股,股票
300781,因赛集团,A股,沪深A股,股票
605268,王力安防,A股,沪深A股,股票
002209,达意隆,A股,沪深A股,股票
300640,德艺文创,A股,沪深A股,股票
603303,得邦照明,A股,沪深A股,股票
002737,葵花药业,A股,沪深A股,股票
000911,南宁糖业,A股,沪深A股,股票
002940,昂利康,A股,沪深A股,股票
603928,兴业股份,A股,沪深A股,股票
601611,中国核建,A股,沪深A股,股票
300615,欣天科技,A股,沪深A股,股票
601607,上海医药,A股,沪深A股,股票
600238,海南椰岛,A股,沪深A股,股票
002872,ST天圣,A股,沪深A股,股票
301222,浙江恒威,A股,沪深A股,股票
003008,开普检测,A股,沪深A股,股票
300139,晓程科技,A股,沪深A股,股票
000779,甘咨询,A股,沪深A股,股票
300831,派瑞股份,A股,沪深A股,股票
300532,今天国际,A股,沪深A股,股票
002587,奥拓电子,A股,沪深A股,股票
688500,慧辰股份,A股,沪深A股,股票
600120,浙江东方,A股,沪深A股,股票
002775,文科园林,A股,沪深A股,股票
300654,世纪天鸿,A股,沪深A股,股票
300826,测绘股份,A股,沪深A股,股票
300136,信维通信,A股,沪深A股,股票
601007,金陵饭店,A股,沪深A股,股票
002651,利君股份,A股,沪深A股,股票
603602,XD纵横通,A股,沪深A股,股票
300247,融捷健康,A股,沪深A股,股票
002883,中设股份,A股,沪深A股,股票
000159,国际实业,A股,沪深A股,股票
300241,瑞丰光电,A股,沪深A股,股票
300096,易联众,A股,沪深A股,股票
300380,安硕信息,A股,沪深A股,股票
688555,泽达易盛,A股,沪深A股,股票
002251,步步高,A股,沪深A股,股票
603528,多伦科技,A股,沪深A股,股票
002352,顺丰控股,A股,沪深A股,股票
688314,康拓医疗,A股,沪深A股,股票
301007,德迈仕,A股,沪深A股,股票
002052,*ST同洲,A股,沪深A股,股票
603779,威龙股份,A股,沪深A股,股票
002099,海翔药业,A股,沪深A股,股票
300717,华信新材,A股,沪深A股,股票
600908,无锡银行,A股,沪深A股,股票
300906,日月明,A股,沪深A股,股票
300016,北陆药业,A股,沪深A股,股票
688207,格灵深瞳-U,A股,沪深A股,股票
300448,浩云科技,A股,沪深A股,股票
603963,大理药业,A股,沪深A股,股票
600633,浙数文化,A股,沪深A股,股票
688316,青云科技-U,A股,沪深A股,股票
002027,分众传媒,A股,沪深A股,股票
601869,长飞光纤,A股,沪深A股,股票
300521,爱司凯,A股,沪深A股,股票
688277,天智航-U,A股,沪深A股,股票
002375,亚厦股份,A股,沪深A股,股票
688699,明微电子,A股,沪深A股,股票
002952,亚世光电,A股,沪深A股,股票
300135,宝利国际,A股,沪深A股,股票
603097,江苏华辰,A股,沪深A股,股票
600476,湘邮科技,A股,沪深A股,股票
300534,陇神戎发,A股,沪深A股,股票
603516,淳中科技,A股,沪深A股,股票
600996,贵广网络,A股,沪深A股,股票
600410,华胜天成,A股,沪深A股,股票
000551,创元科技,A股,沪深A股,股票
300936,中英科技,A股,沪深A股,股票
003037,三和管桩,A股,沪深A股,股票
002750,龙津药业,A股,沪深A股,股票
002873,新天药业,A股,沪深A股,股票
002357,富临运业,A股,沪深A股,股票
600653,申华控股,A股,沪深A股,股票
300165,天瑞仪器,A股,沪深A股,股票
300555,路通视信,A股,沪深A股,股票
300413,芒果超媒,A股,沪深A股,股票
300669,沪宁股份,A股,沪深A股,股票
601766,中国中车,A股,沪深A股,股票
300440,运达科技,A股,沪深A股,股票
688162,巨一科技,A股,沪深A股,股票
002919,名臣健康,A股,沪深A股,股票
002197,证通电子,A股,沪深A股,股票
600636,国新文化,A股,沪深A股,股票
600539,狮头股份,A股,沪深A股,股票
300810,中科海讯,A股,沪深A股,股票
300039,上海凯宝,A股,沪深A股,股票
600685,中船防务,A股,沪深A股,股票
002148,北纬科技,A股,沪深A股,股票
600679,上海凤凰,A股,沪深A股,股票
300235,方直科技,A股,沪深A股,股票
300578,会畅通讯,A股,沪深A股,股票
600568,ST中珠,A股,沪深A股,股票
603789,星光农机,A股,沪深A股,股票
688177,百奥泰,A股,沪深A股,股票
002371,北方华创,A股,沪深A股,股票
603323,苏农银行,A股,沪深A股,股票
688622,禾信仪器,A股,沪深A股,股票
600774,汉商集团,A股,沪深A股,股票
000711,京蓝科技,A股,沪深A股,股票
603338,浙江鼎力,A股,沪深A股,股票
600613,神奇制药,A股,沪深A股,股票
002575,群兴玩具,A股,沪深A股,股票
600845,宝信软件,A股,沪深A股,股票
301228,实朴检测,A股,沪深A股,股票
688102,斯瑞新材,A股,沪深A股,股票
002431,棕榈股份,A股,沪深A股,股票
605033,美邦股份,A股,沪深A股,股票
000415,渤海租赁,A股,沪深A股,股票
605167,利柏特,A股,沪深A股,股票
603269,海鸥股份,A股,沪深A股,股票
600405,动力源,A股,沪深A股,股票
002252,上海莱士,A股,沪深A股,股票
600605,汇通能源,A股,沪深A股,股票
002808,恒久科技,A股,沪深A股,股票
300539,横河精密,A股,沪深A股,股票
300270,中威电子,A股,沪深A股,股票
603803,瑞斯康达,A股,沪深A股,股票
600202,哈空调,A股,沪深A股,股票
002354,天娱数科,A股,沪深A股,股票
002600,领益智造,A股,沪深A股,股票
688613,奥精医疗,A股,沪深A股,股票
002101,广东鸿图,A股,沪深A股,股票
300682,朗新科技,A股,沪深A股,股票
600779,水井坊,A股,沪深A股,股票
300229,拓尔思,A股,沪深A股,股票
000892,欢瑞世纪,A股,沪深A股,股票
688261,东微半导,A股,沪深A股,股票
002349,精华制药,A股,沪深A股,股票
601616,广电电气,A股,沪深A股,股票
603083,剑桥科技,A股,沪深A股,股票
300515,三德科技,A股,沪深A股,股票
300167,迪威迅,A股,沪深A股,股票
688600,皖仪科技,A股,沪深A股,股票
688230,芯导科技,A股,沪深A股,股票
000669,ST金鸿,A股,沪深A股,股票
600495,晋西车轴,A股,沪深A股,股票
002546,新联电子,A股,沪深A股,股票
300163,先锋新材,A股,沪深A股,股票
300738,奥飞数据,A股,沪深A股,股票
301097,天益医疗,A股,沪深A股,股票
605168,三人行,A股,沪深A股,股票
002608,江苏国信,A股,沪深A股,股票
603976,正川股份,A股,沪深A股,股票
300485,赛升药业,A股,沪深A股,股票
002177,*ST御银,A股,沪深A股,股票
301093,华兰股份,A股,沪深A股,股票
000919,金陵药业,A股,沪深A股,股票
002828,贝肯能源,A股,沪深A股,股票
600715,文投控股,A股,沪深A股,股票
600527,江南高纤,A股,沪深A股,股票
300883,龙利得,A股,沪深A股,股票
000820,*ST节能,A股,沪深A股,股票
300332,天壕环境,A股,沪深A股,股票
002718,友邦吊顶,A股,沪深A股,股票
003039,顺控发展,A股,沪深A股,股票
300266,兴源环境,A股,沪深A股,股票
300792,壹网壹创,A股,沪深A股,股票
301081,严牌股份,A股,沪深A股,股票
002559,亚威股份,A股,沪深A股,股票
002671,龙泉股份,A股,沪深A股,股票
603538,美诺华,A股,沪深A股,股票
300222,科大智能,A股,沪深A股,股票
300921,南凌科技,A股,沪深A股,股票
002717,岭南股份,A股,沪深A股,股票
002861,瀛通通讯,A股,沪深A股,股票
003023,彩虹集团,A股,沪深A股,股票
600753,东方银星,A股,沪深A股,股票
002224,三力士,A股,沪深A股,股票
002061,浙江交科,A股,沪深A股,股票
300533,冰川网络,A股,沪深A股,股票
300076,GQY视讯,A股,沪深A股,股票
300050,世纪鼎利,A股,沪深A股,股票
300015,爱尔眼科,A股,沪深A股,股票
300459,汤姆猫,A股,沪深A股,股票
601579,会稽山,A股,沪深A股,股票
300455,康拓红外,A股,沪深A股,股票
300868,杰美特,A股,沪深A股,股票
603138,海量数据,A股,沪深A股,股票
603825,华扬联众,A股,沪深A股,股票
301053,远信工业,A股,沪深A股,股票
688158,优刻得-W,A股,沪深A股,股票
300419,浩丰科技,A股,沪深A股,股票
603679,华体科技,A股,沪深A股,股票
688049,炬芯科技,A股,沪深A股,股票
300955,嘉亨家化,A股,沪深A股,股票
300011,鼎汉技术,A股,沪深A股,股票
605398,新炬网络,A股,沪深A股,股票
300730,科创信息,A股,沪深A股,股票
300541,先进数通,A股,沪深A股,股票
603709,中源家居,A股,沪深A股,股票
300931,通用电梯,A股,沪深A股,股票
300462,华铭智能,A股,沪深A股,股票
603888,新华网,A股,沪深A股,股票
002033,丽江股份,A股,沪深A股,股票
300396,迪瑞医疗,A股,沪深A股,股票
002173,创新医疗,A股,沪深A股,股票
002577,雷柏科技,A股,沪深A股,股票
600993,马应龙,A股,沪深A股,股票
603301,振德医疗,A股,沪深A股,股票
600835,上海机电,A股,沪深A股,股票
688418,震有科技,A股,沪深A股,股票
300310,宜通世纪,A股,沪深A股,股票
002488,金固股份,A股,沪深A股,股票
300720,海川智能,A股,沪深A股,股票
000702,正虹科技,A股,沪深A股,股票
300896,爱美客,A股,沪深A股,股票
600645,中源协和,A股,沪深A股,股票
603038,华立股份,A股,沪深A股,股票
688020,方邦股份,A股,沪深A股,股票
002899,英派斯,A股,沪深A股,股票
600620,天宸股份,A股,沪深A股,股票
300157,恒泰艾普,A股,沪深A股,股票
300101,振芯科技,A股,沪深A股,股票
002772,众兴菌业,A股,沪深A股,股票
000050,深天马Ａ,A股,沪深A股,股票
603595,东尼电子,A股,沪深A股,股票
002029,七匹狼,A股,沪深A股,股票
300493,润欣科技,A股,沪深A股,股票
603823,百合花,A股,沪深A股,股票
002569,ST步森,A股,沪深A股,股票
300668,杰恩设计,A股,沪深A股,股票
688611,杭州柯林,A股,沪深A股,股票
300865,大宏立,A股,沪深A股,股票
600023,浙能电力,A股,沪深A股,股票
300078,思创医惠,A股,沪深A股,股票
600829,人民同泰,A股,沪深A股,股票
300959,线上线下,A股,沪深A股,股票
300242,佳云科技,A股,沪深A股,股票
002238,天威视讯,A股,沪深A股,股票
301006,迈拓股份,A股,沪深A股,股票
300249,依米康,A股,沪深A股,股票
002157,正邦科技,A股,沪深A股,股票
002107,沃华医药,A股,沪深A股,股票
002811,郑中设计,A股,沪深A股,股票
300520,科大国创,A股,沪深A股,股票
300877,金春股份,A股,沪深A股,股票
600730,中国高科,A股,沪深A股,股票
300230,永利股份,A股,沪深A股,股票
300195,长荣股份,A股,沪深A股,股票
688590,新致软件,A股,沪深A股,股票
002437,誉衡药业,A股,沪深A股,股票
600319,亚星化学,A股,沪深A股,股票
605318,法狮龙,A股,沪深A股,股票
600302,标准股份,A股,沪深A股,股票
002654,万润科技,A股,沪深A股,股票
301198,喜悦智行,A股,沪深A股,股票
603663,三祥新材,A股,沪深A股,股票
002875,安奈儿,A股,沪深A股,股票
601069,西部黄金,A股,沪深A股,股票
600777,新潮能源,A股,沪深A股,股票
000413,东旭光电,A股,沪深A股,股票
300832,新产业,A股,沪深A股,股票
002622,融钰集团,A股,沪深A股,股票
688232,新点软件,A股,沪深A股,股票
601138,工业富联,A股,沪深A股,股票
300407,凯发电气,A股,沪深A股,股票
000880,潍柴重机,A股,沪深A股,股票
688079,美迪凯,A股,沪深A股,股票
300582,英飞特,A股,沪深A股,股票
002696,百洋股份,A股,沪深A股,股票
300164,通源石油,A股,沪深A股,股票
000882,华联股份,A股,沪深A股,股票
603176,汇通集团,A股,沪深A股,股票
300783,三只松鼠,A股,沪深A股,股票
300494,盛天网络,A股,沪深A股,股票
300989,蕾奥规划,A股,沪深A股,股票
002761,浙江建投,A股,沪深A股,股票
000651,格力电器,A股,沪深A股,股票
600970,中材国际,A股,沪深A股,股票
600082,海泰发展,A股,沪深A股,股票
600053,九鼎投资,A股,沪深A股,股票
688126,沪硅产业-U,A股,沪深A股,股票
000553,安道麦A,A股,沪深A股,股票
300759,康龙化成,A股,沪深A股,股票
300992,泰福泵业,A股,沪深A股,股票
603630,拉芳家化,A股,沪深A股,股票
300511,雪榕生物,A股,沪深A股,股票
300233,金城医药,A股,沪深A股,股票
603726,朗迪集团,A股,沪深A股,股票
300002,神州泰岳,A股,沪深A股,股票
600936,广西广电,A股,沪深A股,股票
002708,光洋股份,A股,沪深A股,股票
002243,力合科创,A股,沪深A股,股票
688626,翔宇医疗,A股,沪深A股,股票
600261,阳光照明,A股,沪深A股,股票
000606,*ST顺利,A股,沪深A股,股票
300554,三超新材,A股,沪深A股,股票
603309,维力医疗,A股,沪深A股,股票
600764,中国海防,A股,沪深A股,股票
300845,捷安高科,A股,沪深A股,股票
300006,莱美药业,A股,沪深A股,股票
601668,中国建筑,A股,沪深A股,股票
002747,埃斯顿,A股,沪深A股,股票
300365,恒华科技,A股,沪深A股,股票
300227,光韵达,A股,沪深A股,股票
300012,华测检测,A股,沪深A股,股票
300702,天宇股份,A股,沪深A股,股票
300839,博汇股份,A股,沪深A股,股票
603289,泰瑞机器,A股,沪深A股,股票
603279,景津装备,A股,沪深A股,股票
600663,陆家嘴,A股,沪深A股,股票
603036,如通股份,A股,沪深A股,股票
688123,聚辰股份,A股,沪深A股,股票
300204,舒泰神,A股,沪深A股,股票
002030,达安基因,A股,沪深A股,股票
603421,鼎信通讯,A股,沪深A股,股票
603337,杰克股份,A股,沪深A股,股票
603311,金海高科,A股,沪深A股,股票
300140,中环装备,A股,沪深A股,股票
603206,嘉环科技,A股,沪深A股,股票
000586,汇源通信,A股,沪深A股,股票
002845,同兴达,A股,沪深A股,股票
000985,大庆华科,A股,沪深A股,股票
000627,天茂集团,A股,沪深A股,股票
300349,金卡智能,A股,沪深A股,股票
688260,昀冢科技,A股,沪深A股,股票
002712,思美传媒,A股,沪深A股,股票
688655,迅捷兴,A股,沪深A股,股票
002903,宇环数控,A股,沪深A股,股票
300947,德必集团,A股,沪深A股,股票
002676,顺威股份,A股,沪深A股,股票
300356,*ST光一,A股,沪深A股,股票
300099,精准信息,A股,沪深A股,股票
300910,瑞丰新材,A股,沪深A股,股票
603367,辰欣药业,A股,沪深A股,股票
300889,爱克股份,A股,沪深A股,股票
688687,凯因科技,A股,沪深A股,股票
600725,云维股份,A股,沪深A股,股票
300522,世名科技,A股,沪深A股,股票
000610,西安旅游,A股,沪深A股,股票
603017,中衡设计,A股,沪深A股,股票
600594,益佰制药,A股,沪深A股,股票
000153,丰原药业,A股,沪深A股,股票
300085,银之杰,A股,沪深A股,股票
300414,中光防雷,A股,沪深A股,股票
300962,中金辐照,A股,沪深A股,股票
300276,三丰智能,A股,沪深A股,股票
301239,C普瑞,A股,沪深A股,股票
603613,国联股份,A股,沪深A股,股票
300236,上海新阳,A股,沪深A股,股票
603345,安井食品,A股,沪深A股,股票
600616,金枫酒业,A股,沪深A股,股票
688029,南微医学,A股,沪深A股,股票
002632,道明光学,A股,沪深A股,股票
000428,华天酒店,A股,沪深A股,股票
601928,凤凰传媒,A股,沪深A股,股票
300545,联得装备,A股,沪深A股,股票
600850,电科数字,A股,沪深A股,股票
688285,高铁电气,A股,沪深A股,股票
300234,开尔新材,A股,沪深A股,股票
688085,三友医疗,A股,沪深A股,股票
600589,ST榕泰,A股,沪深A股,股票
300559,佳发教育,A股,沪深A股,股票
002456,欧菲光,A股,沪深A股,股票
300439,美康生物,A股,沪深A股,股票
300872,天阳科技,A股,沪深A股,股票
600039,四川路桥,A股,沪深A股,股票
688007,光峰科技,A股,沪深A股,股票
300281,金明精机,A股,沪深A股,股票
601599,浙文影业,A股,沪深A股,股票
300067,安诺其,A股,沪深A股,股票
603590,康辰药业,A股,沪深A股,股票
301167,建研设计,A股,沪深A股,股票
603220,中贝通信,A股,沪深A股,股票
300940,南极光,A股,沪深A股,股票
002391,长青股份,A股,沪深A股,股票
688338,赛科希德,A股,沪深A股,股票
002548,金新农,A股,沪深A股,股票
605089,味知香,A股,沪深A股,股票
688008,澜起科技,A股,沪深A股,股票
688078,龙软科技,A股,沪深A股,股票
